realtime,LeafArea,LeafWidth,LeafLength,late,plam,numberOfCells,meanCellArea,numberOfCellInCDIV,meanCellAreaInCDIV,cellAreaInCDIV,numberOfCellOutCDIV,meanCellAreaOutCDIV,cellAreaOutCDIV
132,0.053918,0.22186,0.24147,0,0.0235,360,0.00014974,269,0.00014172,0.038123,91,0.00017343,0.015782
133,0.056522,0.22694,0.24758,0,0.0235,375,0.00015062,283,0.00014144,0.040028,92,0.00017883,0.016453
134,0.059234,0.23222,0.2537,0,0.0235,385,0.00015389,293,0.00014399,0.042188,92,0.00018543,0.017059
135,0.062108,0.23754,0.26016,0,0.0235,401,0.00015482,307,0.00014429,0.044298,94,0.0001892,0.017785
136,0.0651,0.24308,0.26663,0,0.0235,416,0.00015641,323,0.00014449,0.046669,93,0.00019783,0.018398
137,0.068272,0.24868,0.27344,0,0.0235,434,0.00015722,340,0.00014428,0.049054,94,0.00020402,0.019177
138,0.071576,0.2545,0.28027,0,0.0235,446,0.00016051,352,0.00014688,0.051703,94,0.00021155,0.019886
139,0.075078,0.2604,0.28746,0,0.0235,468,0.00016028,374,0.00014541,0.054385,94,0.0002194,0.020624
140,0.078726,0.26654,0.29467,0,0.0235,479,0.00016438,385,0.00014897,0.057353,94,0.00022753,0.021388
141,0.082593,0.27273,0.3023,0,0.0235,495,0.00016673,401,0.00015049,0.060345,94,0.00023603,0.022187
142,0.086626,0.27917,0.30995,0,0.0235,518,0.00016704,424,0.0001498,0.063517,94,0.00024481,0.023012
143,0.0909,0.28569,0.318,0,0.0235,536,0.00016949,442,0.00015153,0.066974,94,0.00025397,0.023873
144,0.095352,0.29247,0.32604,0,0.0235,564,0.00016863,469,0.00014979,0.070253,95,0.00026162,0.024854
145,0.10008,0.29931,0.33454,0,0.0235,605,0.00016495,509,0.00014519,0.073903,96,0.00026969,0.02589
146,0.105,0.30642,0.34304,0,0.0235,632,0.0001658,536,0.00014538,0.077925,96,0.0002798,0.026861
147,0.11022,0.31362,0.35202,0,0.0235,662,0.00016612,566,0.00014504,0.082092,96,0.00029037,0.027876
148,0.11566,0.3211,0.361,0,0.0235,688,0.00016783,592,0.00014618,0.086536,96,0.00030138,0.028933
149,0.12143,0.32866,0.3705,0.0048,0.0235,712,0.00017032,616,0.00014811,0.091238,96,0.00031281,0.03003
150,0.12751,0.33645,0.38023,0.0096,0.0235,730,0.00017448,634,0.00015174,0.096205,96,0.00032466,0.031167
151,0.13382,0.34453,0.38996,0.0144,0.0235,777,0.00017163,681,0.00014833,0.10101,96,0.00033691,0.032344
152,0.1404,0.35288,0.39971,0.0192,0.0235,802,0.00017473,706,0.00015095,0.10657,96,0.00034957,0.033559
153,0.14736,0.36134,0.40998,0.024,0.0235,826,0.00017812,730,0.00015384,0.11231,96,0.00036275,0.034824
154,0.15461,0.37014,0.42021,0.0288,0.0235,856,0.00018025,760,0.00015547,0.11816,96,0.00037636,0.03613
155,0.16215,0.37925,0.43046,0.0336,0.0235,890,0.00018176,794,0.00015653,0.12429,96,0.00039042,0.03748
156,0.17012,0.3885,0.44117,0.0384,0.0235,924,0.00018374,828,0.00015808,0.13089,96,0.00040504,0.038884
157,0.17842,0.39808,0.45189,0.0432,0.0235,963,0.00018472,867,0.00015866,0.13755,96,0.00042014,0.040334
158,0.18707,0.40798,0.46263,0.048,0.0235,1011,0.00018453,915,0.00015817,0.14473,96,0.00043574,0.041831
159,0.1962,0.418,0.47394,0.0528,0.0235,1045,0.00018733,949,0.00016056,0.15237,96,0.00045194,0.043386
160,0.20571,0.42842,0.48518,0.0576,0.0235,1087,0.00018879,991,0.00016168,0.16022,96,0.00046861,0.044986
161,0.21559,0.43918,0.49644,0.0624,0.0235,1137,0.000189,1024,0.00016057,0.16443,113,0.00044658,0.050464
162,0.22589,0.4503,0.50774,0.0672,0.0235,1174,0.00019201,1036,0.00016195,0.16778,138,0.00041769,0.057642
163,0.2368,0.46155,0.51972,0.072,0.0235,1222,0.00019324,1053,0.00016086,0.16939,169,0.00039497,0.06675
164,0.24813,0.47316,0.53167,0.0768,0.0235,1273,0.00019431,1076,0.00015907,0.17116,197,0.00038677,0.076194
165,0.25992,0.48518,0.54363,0.0816,0.0235,1322,0.00019602,1099,0.00015856,0.17426,223,0.00038062,0.084878
166,0.27219,0.49763,0.55562,0.0864,0.0235,1369,0.00019834,1127,0.00015836,0.17848,242,0.00038451,0.093051
167,0.28497,0.51047,0.56766,0.0912,0.0235,1403,0.00020272,1132,0.00015992,0.18103,271,0.0003815,0.10339
168,0.29854,0.52338,0.58061,0.096,0.0235,1451,0.00020523,1143,0.00015955,0.18236,308,0.00037478,0.11543
