realtime,LeafArea,LeafWidth,LeafLength,late,plam,numberOfCells,meanCellArea,numberOfCellInCDIV,meanCellAreaInCDIV,cellAreaInCDIV,numberOfCellOutCDIV,meanCellAreaOutCDIV,cellAreaOutCDIV
137,0.067623,0.32151,0.22076,0,0.0235,418,0.00016191,327,0.00014883,0.048666,91,0.00020894,0.019014
138,0.070888,0.33038,0.22517,0,0.0235,437,0.00016222,346,0.00014788,0.051165,91,0.00021677,0.019726
139,0.074316,0.3395,0.22966,0,0.0235,458,0.00016229,366,0.00014691,0.05377,92,0.00022348,0.02056
140,0.077915,0.34888,0.23423,0,0.0235,478,0.00016302,386,0.00014663,0.056598,92,0.00023182,0.021327
141,0.081694,0.35853,0.23891,0,0.0235,494,0.00016549,402,0.0001483,0.059617,92,0.00024059,0.022134
142,0.085664,0.36844,0.24368,0,0.0235,509,0.00016839,417,0.00015045,0.062739,92,0.00024969,0.022971
143,0.089833,0.37864,0.24854,0,0.0235,536,0.00016744,442,0.00014875,0.065746,94,0.00025532,0.024
144,0.094213,0.38912,0.25351,0,0.0235,557,0.00016918,463,0.00014972,0.069321,94,0.00026504,0.024914
145,0.098814,0.3999,0.25859,0,0.0235,583,0.00016938,489,0.00014908,0.0729,94,0.000275,0.02585
146,0.10365,0.41099,0.26376,0,0.0235,607,0.00017071,512,0.00014981,0.076703,95,0.00028337,0.02692
147,0.10873,0.42238,0.26905,0,0.0235,623,0.0001746,528,0.00015311,0.080841,95,0.00029407,0.027936
148,0.11409,0.43402,0.27456,0,0.0235,652,0.00017479,556,0.00015262,0.084855,96,0.00030318,0.029105
149,0.11972,0.44603,0.28012,0.0048,0.0235,691,0.00017291,595,0.00015002,0.089265,96,0.00031477,0.030218
150,0.12562,0.45841,0.28576,0.0096,0.0235,732,0.00017128,633,0.00014816,0.093787,99,0.00031906,0.031587
151,0.13179,0.47104,0.29153,0.0144,0.0235,767,0.00017165,667,0.00014804,0.098743,100,0.00032914,0.032914
152,0.13826,0.48397,0.2974,0.0192,0.0235,798,0.00017306,698,0.00014889,0.10393,100,0.00034172,0.034172
153,0.14501,0.4972,0.30336,0.024,0.0235,823,0.00017604,723,0.00015133,0.10941,100,0.00035468,0.035468
154,0.15207,0.51074,0.3094,0.0288,0.0235,866,0.00017515,765,0.00015009,0.11482,101,0.00036501,0.036866
155,0.15944,0.5246,0.31554,0.0336,0.0235,906,0.00017568,803,0.00015042,0.12079,103,0.00037265,0.038383
156,0.16716,0.53875,0.32181,0.0384,0.0235,958,0.00017404,855,0.00014839,0.12687,103,0.000387,0.039861
157,0.17523,0.55322,0.3282,0.0432,0.0235,1009,0.00017325,902,0.00014764,0.13317,107,0.00038921,0.041646
158,0.18366,0.56804,0.33466,0.048,0.0235,1062,0.00017252,954,0.00014669,0.13994,108,0.00040073,0.043279
159,0.19246,0.58321,0.34122,0.0528,0.0235,1109,0.00017323,999,0.00014719,0.14705,110,0.00040966,0.045063
160,0.20165,0.59873,0.34788,0.0576,0.0235,1158,0.00017386,1048,0.00014748,0.15456,110,0.00042518,0.04677
161,0.21127,0.61459,0.35467,0.0624,0.0235,1221,0.00017253,1111,0.00014594,0.16213,110,0.00044116,0.048527
162,0.22134,0.63076,0.36164,0.0672,0.0235,1284,0.00017194,1174,0.00014516,0.17042,110,0.00045772,0.050349
163,0.23185,0.64735,0.36868,0.072,0.0235,1348,0.00017156,1238,0.00014461,0.17903,110,0.00047487,0.052236
164,0.24283,0.66431,0.37585,0.0768,0.0235,1415,0.00017105,1102,0.00011309,0.12463,313,0.0003751,0.11741
165,0.25431,0.68166,0.38314,0.0816,0.0235,1474,0.00017219,1161,0.00011314,0.13135,313,0.00039123,0.12246
166,0.26629,0.69942,0.39052,0.0864,0.0235,1515,0.00017554,1201,0.00011523,0.13839,314,0.00040625,0.12756
167,0.2788,0.71761,0.398,0.0912,0.0235,1572,0.00017704,1258,0.00011571,0.14557,314,0.00042273,0.13274
168,0.29188,0.7362,0.40562,0.096,0.0235,1620,0.0001799,1306,0.0001174,0.15332,314,0.00043985,0.13811
169,0.30553,0.75523,0.41336,0.1008,0.0235,1668,0.00018291,1353,0.0001192,0.16128,315,0.00045653,0.14381
170,0.3198,0.7747,0.42123,0.1056,0.0235,1713,0.00018645,1398,0.00012147,0.16981,315,0.00047487,0.14958
171,0.3347,0.79462,0.42923,0.1104,0.0235,1769,0.0001889,1454,0.00012283,0.1786,315,0.00049388,0.15557
172,0.35026,0.81499,0.43735,0.1152,0.0235,1844,0.00018957,1529,0.00012282,0.18779,315,0.00051358,0.16178
173,0.36653,0.83581,0.44563,0.12,0.0235,1913,0.00019126,1598,0.0001237,0.19767,315,0.000534,0.16821
174,0.38351,0.85713,0.45402,0.1248,0.0235,1992,0.00019216,1677,0.00012397,0.2079,315,0.00055514,0.17487
175,0.40122,0.87892,0.46253,0.1296,0.0235,2066,0.00019385,1751,0.00012492,0.21873,315,0.00057703,0.18177
176,0.41974,0.90121,0.47119,0.1344,0.0235,2145,0.00019532,1828,0.00012567,0.22973,317,0.00059699,0.18924
177,0.43909,0.92402,0.48001,0.1392,0.0235,2224,0.00019704,1899,0.00012635,0.23995,325,0.00061009,0.19828
178,0.45928,0.94733,0.48907,0.144,0.0235,2312,0.00019816,1956,0.0001255,0.24548,356,0.00059737,0.21266
179,0.48037,0.97117,0.4984,0.1488,0.0235,2380,0.0002015,1992,0.00012651,0.252,388,0.00058651,0.22756
180,0.50238,0.99556,0.50795,0.1536,0.0235,2445,0.00020516,2018,0.00012732,0.25694,427,0.00057301,0.24468
181,0.5253,1.0205,0.51761,0.1584,0.0235,2529,0.00020734,2083,0.00012755,0.26569,446,0.00057998,0.25867
182,0.54927,1.046,0.52747,0.1632,0.0235,2608,0.00021021,2109,0.0001274,0.26869,499,0.00056018,0.27953
183,0.57425,1.0721,0.53744,0.168,0.0235,2685,0.00021349,2162,0.00012833,0.27746,523,0.00056549,0.29575
184,0.60033,1.0988,0.54766,0.1728,0.0235,2770,0.0002163,0,NaN,0,2770,0.0002163,0.59915
185,0.62753,1.126,0.55812,0.1776,0.0235,2770,0.00022647,0,NaN,0,2770,0.00022647,0.62732
186,0.65592,1.1539,0.56882,0.1824,0.0235,2770,0.00023671,0,NaN,0,2770,0.00023671,0.65569
187,0.68551,1.1824,0.57972,0.1872,0.0235,2770,0.00024739,0,NaN,0,2770,0.00024739,0.68526
188,0.7164,1.2116,0.5909,0.192,0.0235,2770,0.00025853,0,NaN,0,2770,0.00025853,0.71612
189,0.74858,1.2414,0.60227,0.1968,0.0235,2770,0.00027013,0,NaN,0,2770,0.00027013,0.74827
190,0.78216,1.2718,0.61389,0.20166,0.0235,2770,0.00028225,0,NaN,0,2770,0.00028225,0.78183
191,0.81655,1.3024,0.62559,0.20664,0.0235,2770,0.00029465,0,NaN,0,2770,0.00029465,0.81619
192,0.85183,1.3331,0.63732,0.21174,0.0235,2770,0.00030738,0,NaN,0,2770,0.00030738,0.85144
193,0.88793,1.364,0.64912,0.21697,0.0235,2770,0.0003204,0,NaN,0,2770,0.0003204,0.88751
194,0.92499,1.3951,0.66093,0.22232,0.0235,2770,0.00033377,0,NaN,0,2770,0.00033377,0.92453
195,0.96285,1.4262,0.67284,0.22781,0.0235,2770,0.00034742,0,NaN,0,2770,0.00034742,0.96236
196,1.0016,1.4575,0.68471,0.23344,0.0235,2770,0.00036139,0,NaN,0,2770,0.00036139,1.001
197,1.0411,1.4888,0.69666,0.2392,0.0235,2770,0.00037563,0,NaN,0,2770,0.00037563,1.0405
198,1.0814,1.5201,0.70861,0.24511,0.0235,2770,0.00039016,0,NaN,0,2770,0.00039016,1.0808
199,1.1224,1.5515,0.72052,0.25116,0.0235,2770,0.00040497,0,NaN,0,2770,0.00040497,1.1218
200,1.1642,1.5828,0.7325,0.25736,0.0235,2770,0.00042004,0,NaN,0,2770,0.00042004,1.1635
201,1.2066,1.614,0.74447,0.26372,0.0235,2770,0.00043534,0,NaN,0,2770,0.00043534,1.2059
202,1.2497,1.6451,0.75641,0.27023,0.0235,2770,0.0004509,0,NaN,0,2770,0.0004509,1.249
203,1.2934,1.6761,0.76828,0.2769,0.0235,2770,0.00046665,0,NaN,0,2770,0.00046665,1.2926
204,1.3378,1.7069,0.78023,0.28374,0.0235,2770,0.00048265,0,NaN,0,2770,0.00048265,1.3369
205,1.3825,1.7375,0.79211,0.29074,0.0235,2770,0.00049878,0,NaN,0,2770,0.00049878,1.3816
206,1.4277,1.7679,0.80391,0.29792,0.0235,2770,0.00051509,0,NaN,0,2770,0.00051509,1.4268
207,1.4733,1.798,0.81559,0.30527,0.0235,2770,0.00053152,0,NaN,0,2770,0.00053152,1.4723
204,1.3378,1.7069,0.78023,0.28374,0.0235,2770,0.00048265,0,NaN,0,2770,0.00048265,1.3369
