realtime,LeafArea,LeafWidth,LeafLength,late,plam,numberOfCells,meanCellArea,numberOfCellInCDIV,meanCellAreaInCDIV,cellAreaInCDIV,numberOfCellOutCDIV,meanCellAreaOutCDIV,cellAreaOutCDIV
119,0.010177,0.099151,0.10088,0,0.0235,127,8.0333e-05,127,8.0333e-05,0.010202,0,NaN,0
120,0.010288,0.099673,0.10145,0,0.0235,127,8.1213e-05,127,8.1213e-05,0.010314,0,NaN,0
121,0.0104,0.1002,0.10203,0,0.0235,128,8.1443e-05,128,8.1443e-05,0.010425,0,NaN,0
122,0.010514,0.10073,0.10261,0,0.0235,129,8.1687e-05,129,8.1687e-05,0.010538,0,NaN,0
123,0.010628,0.10126,0.10318,0,0.0235,130,8.1955e-05,130,8.1955e-05,0.010654,0,NaN,0
124,0.010745,0.10179,0.10377,0,0.0235,132,8.1574e-05,132,8.1574e-05,0.010768,0,NaN,0
125,0.010862,0.10232,0.10436,0,0.0235,132,8.2503e-05,132,8.2503e-05,0.01089,0,NaN,0
126,0.01098,0.10287,0.10495,0,0.0235,132,8.3407e-05,132,8.3407e-05,0.01101,0,NaN,0
127,0.0111,0.10341,0.10554,0,0.0235,133,8.3647e-05,133,8.3647e-05,0.011125,0,NaN,0
128,0.011222,0.10396,0.10614,0,0.0235,133,8.4608e-05,133,8.4608e-05,0.011253,0,NaN,0
129,0.011345,0.10451,0.10675,0,0.0235,133,8.5535e-05,133,8.5535e-05,0.011376,0,NaN,0
130,0.01147,0.10506,0.10736,0,0.0235,134,8.5817e-05,134,8.5817e-05,0.0115,0,NaN,0
131,0.011595,0.10562,0.10796,0,0.0235,134,8.6768e-05,134,8.6768e-05,0.011627,0,NaN,0
132,0.011723,0.10618,0.10858,0,0.0235,134,8.7725e-05,134,8.7725e-05,0.011755,0,NaN,0
133,0.011852,0.10674,0.10921,0,0.0235,134,8.8689e-05,134,8.8689e-05,0.011884,0,NaN,0
134,0.011982,0.10731,0.10983,0,0.0235,136,8.8281e-05,136,8.8281e-05,0.012006,0,NaN,0
135,0.012114,0.10788,0.11045,0,0.0235,136,8.9316e-05,136,8.9316e-05,0.012147,0,NaN,0
136,0.012248,0.10846,0.11109,0,0.0235,137,8.9621e-05,137,8.9621e-05,0.012278,0,NaN,0
137,0.012383,0.10903,0.11173,0,0.0235,139,8.9289e-05,139,8.9289e-05,0.012411,0,NaN,0
138,0.012519,0.10961,0.11236,0,0.0235,142,8.8324e-05,142,8.8324e-05,0.012542,0,NaN,0
139,0.012657,0.1102,0.113,0,0.0235,142,8.9381e-05,142,8.9381e-05,0.012692,0,NaN,0
140,0.012797,0.11079,0.11366,0,0.0235,143,8.9726e-05,143,8.9726e-05,0.012831,0,NaN,0
141,0.012939,0.11138,0.11431,0,0.0235,145,8.9399e-05,145,8.9399e-05,0.012963,0,NaN,0
142,0.013081,0.11197,0.11496,0,0.0235,145,9.0469e-05,145,9.0469e-05,0.013118,0,NaN,0
143,0.013226,0.11256,0.11563,0,0.0235,145,9.1474e-05,145,9.1474e-05,0.013264,0,NaN,0
144,0.013373,0.11316,0.11629,0,0.0235,147,9.12e-05,147,9.12e-05,0.013406,0,NaN,0
145,0.013521,0.11377,0.11696,0,0.0235,147,9.2242e-05,147,9.2242e-05,0.01356,0,NaN,0
146,0.01367,0.11438,0.11763,0,0.0235,149,9.1968e-05,149,9.1968e-05,0.013703,0,NaN,0
147,0.013823,0.11499,0.11831,0,0.0235,150,9.2393e-05,150,9.2393e-05,0.013859,0,NaN,0
148,0.013976,0.11561,0.119,0,0.0235,152,9.2164e-05,152,9.2164e-05,0.014009,0,NaN,0
149,0.01413,0.11622,0.11968,0,0.0235,156,9.0781e-05,156,9.0781e-05,0.014162,0,NaN,0
150,0.014288,0.11685,0.12037,0,0.0235,159,9.0081e-05,159,9.0081e-05,0.014323,0,NaN,0
151,0.014447,0.11747,0.12107,0,0.0235,160,9.0559e-05,160,9.0559e-05,0.01449,0,NaN,0
152,0.014607,0.1181,0.12177,0,0.0235,162,9.0374e-05,103,9.2564e-05,0.0095341,59,8.6551e-05,0.0051065
153,0.01477,0.11874,0.12247,0,0.0235,162,9.1426e-05,103,9.3773e-05,0.0096586,59,8.733e-05,0.0051524
154,0.014933,0.11938,0.12317,0,0.0235,162,9.2439e-05,103,9.4954e-05,0.0097802,59,8.805e-05,0.005195
155,0.0151,0.12002,0.12389,0,0.0235,162,9.3475e-05,103,9.6163e-05,0.0099047,59,8.8783e-05,0.0052382
156,0.015269,0.12067,0.12461,0,0.0235,162,9.4517e-05,103,9.7379e-05,0.01003,59,8.9519e-05,0.0052816
157,0.015439,0.12132,0.12533,0,0.0235,164,9.438e-05,105,9.6693e-05,0.010153,59,9.0262e-05,0.0053255
158,0.015611,0.12198,0.12605,0,0.0235,164,9.5463e-05,105,9.7966e-05,0.010286,59,9.1009e-05,0.0053695
159,0.015787,0.12264,0.12679,0,0.0235,164,9.6535e-05,105,9.9215e-05,0.010418,59,9.1766e-05,0.0054142
160,0.015963,0.1233,0.12753,0,0.0235,164,9.7614e-05,105,0.00010047,0.01055,59,9.2528e-05,0.0054592
161,0.016141,0.12396,0.12827,0,0.0235,164,9.8702e-05,105,0.00010174,0.010683,59,9.3294e-05,0.0055044
162,0.016322,0.12463,0.12902,0,0.0235,166,9.8591e-05,107,0.00010108,0.010816,59,9.4072e-05,0.0055503
163,0.016505,0.1253,0.12977,0,0.0235,166,9.9714e-05,107,0.00010239,0.010956,59,9.4855e-05,0.0055964
164,0.01669,0.12599,0.13053,0,0.0235,167,0.00010022,108,0.00010272,0.011094,59,9.5644e-05,0.005643
165,0.016877,0.12667,0.13128,0,0.0235,167,0.00010135,108,0.00010403,0.011236,59,9.6438e-05,0.0056898
166,0.017067,0.12736,0.13206,0,0.0235,168,0.00010186,109,0.00010435,0.011374,59,9.7244e-05,0.0057374
167,0.017259,0.12805,0.13283,0,0.0235,168,0.00010303,109,0.00010572,0.011523,59,9.8054e-05,0.0057852
168,0.017453,0.12875,0.1336,0,0.0235,168,0.00010419,109,0.00010706,0.01167,59,9.8872e-05,0.0058335
169,0.017649,0.12945,0.13438,0,0.0235,168,0.00010535,109,0.00010842,0.011817,59,9.9694e-05,0.0058819
170,0.017848,0.13015,0.13517,0,0.0235,169,0.00010591,110,0.00010879,0.011967,59,0.00010053,0.0059312
171,0.018049,0.13086,0.13597,0,0.0235,171,0.0001058,112,0.00010814,0.012111,59,0.00010137,0.0059806
172,0.018253,0.13157,0.13676,0,0.0235,172,0.00010639,113,0.00010857,0.012268,59,0.00010221,0.0060306
173,0.018458,0.13229,0.13756,0,0.0235,174,0.00010633,115,0.000108,0.01242,59,0.00010306,0.0060807
174,0.018667,0.13301,0.13837,0,0.0235,175,0.00010695,116,0.00010849,0.012585,59,0.00010393,0.0061317
175,0.018877,0.13373,0.13919,0,0.0235,175,0.00010819,116,0.00010992,0.01275,59,0.00010479,0.0061828
176,0.01909,0.13446,0.14,0,0.0235,176,0.00010877,116,0.00011075,0.012847,60,0.00010494,0.0062964
177,0.019305,0.1352,0.14082,0,0.0235,176,0.00011001,116,0.00011217,0.013012,60,0.00010584,0.0063506
178,0.019522,0.13594,0.14164,0,0.0235,178,0.00010995,118,0.00011158,0.013167,60,0.00010673,0.0064036
179,0.019744,0.13668,0.14248,0,0.0235,179,0.00011061,119,0.00011212,0.013342,60,0.00010763,0.0064575
180,0.019968,0.13742,0.14332,0,0.0235,181,0.00011062,120,0.00011196,0.013436,61,0.00010797,0.0065862
181,0.020195,0.13818,0.14416,0,0.0235,181,0.00011191,120,0.00011345,0.013614,61,0.00010888,0.0066417
182,0.020423,0.13894,0.14501,0,0.0235,182,0.00011254,121,0.00011392,0.013785,61,0.0001098,0.0066975
183,0.020656,0.1397,0.14587,0,0.0235,182,0.00011384,121,0.00011541,0.013964,61,0.00011072,0.0067541
184,0.02089,0.14046,0.14673,0,0.0235,183,0.00011449,121,0.00011627,0.014068,62,0.00011103,0.0068837
185,0.021126,0.14123,0.1476,0,0.0235,184,0.00011515,122,0.00011675,0.014244,62,0.00011199,0.0069434
186,0.021366,0.14201,0.14846,0,0.0235,185,0.00011584,123,0.00011731,0.014429,62,0.00011294,0.0070022
187,0.021608,0.14279,0.14933,0,0.0235,186,0.0001165,124,0.00011781,0.014608,62,0.00011389,0.0070613
188,0.021855,0.14358,0.15023,0,0.0235,188,0.00011657,126,0.00011741,0.014794,62,0.00011486,0.0071214
189,0.022103,0.14436,0.15112,0,0.0235,189,0.00011731,126,0.00011832,0.014908,63,0.00011528,0.0072624
190,0.022356,0.14516,0.15201,0,0.0235,189,0.00011866,126,0.00011986,0.015103,63,0.00011626,0.0073244
191,0.022609,0.14596,0.15291,0,0.0235,189,0.00012001,126,0.00012139,0.015295,63,0.00011725,0.0073866
192,0.022869,0.14676,0.15382,0,0.0235,190,0.00012072,127,0.00012194,0.015486,63,0.00011825,0.0074498
193,0.02313,0.14757,0.15474,0,0.0235,191,0.00012145,128,0.00012253,0.015684,63,0.00011926,0.0075134
194,0.023393,0.14838,0.15566,0,0.0235,191,0.00012288,128,0.00012417,0.015894,63,0.00012027,0.0075773
