realtime,LeafArea,LeafWidth,LeafLength,late,plam,numberOfCells,meanCellArea,numberOfCellInCDIV,meanCellAreaInCDIV,cellAreaInCDIV,numberOfCellOutCDIV,meanCellAreaOutCDIV,cellAreaOutCDIV
203,0.40332,0.6483,0.63541,0.264,0.0235,1310,0.0003078,0,NaN,0,1310,0.0003078,0.40322
204,0.41213,0.65701,0.64075,0.2688,0.0235,1310,0.00031452,0,NaN,0,1310,0.00031452,0.41202
205,0.42117,0.66591,0.64609,0.2736,0.0235,1310,0.00032141,0,NaN,0,1310,0.00032141,0.42104
206,0.43034,0.6749,0.65143,0.2784,0.0235,1310,0.0003284,0,NaN,0,1310,0.0003284,0.4302
207,0.43974,0.68412,0.65676,0.2832,0.0235,1310,0.00033557,0,NaN,0,1310,0.00033557,0.4396
208,0.44933,0.69346,0.66209,0.288,0.0235,1310,0.00034289,0,NaN,0,1310,0.00034289,0.44918
209,0.45907,0.70285,0.66742,0.2928,0.0235,1310,0.00035031,0,NaN,0,1310,0.00035031,0.45891
210,0.46907,0.71246,0.67275,0.2976,0.0235,1310,0.00035794,0,NaN,0,1310,0.00035794,0.4689
211,0.47927,0.7222,0.67807,0.3024,0.0235,1310,0.00036571,0,NaN,0,1310,0.00036571,0.47909
212,0.48966,0.73206,0.6834,0.3072,0.0235,1310,0.00037364,0,NaN,0,1310,0.00037364,0.48947
213,0.50028,0.74212,0.68873,0.312,0.0235,1310,0.00038174,0,NaN,0,1310,0.00038174,0.50008
214,0.5111,0.75228,0.69406,0.3168,0.0235,1310,0.00038998,0,NaN,0,1310,0.00038998,0.51088
215,0.52217,0.76264,0.6994,0.3216,0.0235,1310,0.00039843,0,NaN,0,1310,0.00039843,0.52194
216,0.53347,0.77315,0.70473,0.3264,0.0235,1310,0.00040704,0,NaN,0,1310,0.00040704,0.53323
217,0.54501,0.78378,0.71008,0.3312,0.0235,1310,0.00041584,0,NaN,0,1310,0.00041584,0.54475
218,0.55676,0.79452,0.71542,0.336,0.0235,1310,0.0004248,0,NaN,0,1310,0.0004248,0.55649
219,0.56879,0.80546,0.72078,0.3408,0.0235,1310,0.00043397,0,NaN,0,1310,0.00043397,0.5685
220,0.58107,0.81653,0.72614,0.3456,0.0235,1310,0.00044333,0,NaN,0,1310,0.00044333,0.58076
221,0.5936,0.82775,0.73151,0.3504,0.0235,1310,0.00045289,0,NaN,0,1310,0.00045289,0.59329
222,0.60641,0.83913,0.73689,0.3552,0.0235,1310,0.00046265,0,NaN,0,1310,0.00046265,0.60607
223,0.61948,0.85064,0.74229,0.36,0.0235,1310,0.00047261,0,NaN,0,1310,0.00047261,0.61912
224,0.63282,0.8623,0.74769,0.3648,0.0235,1310,0.00048278,0,NaN,0,1310,0.00048278,0.63245
225,0.64645,0.87413,0.7531,0.3696,0.0235,1310,0.00049317,0,NaN,0,1310,0.00049317,0.64606
226,0.66037,0.88612,0.75851,0.3744,0.0235,1310,0.00050379,0,NaN,0,1310,0.00050379,0.65996
227,0.67459,0.89826,0.76394,0.3792,0.0235,1310,0.00051462,0,NaN,0,1310,0.00051462,0.67416
228,0.68911,0.91057,0.76938,0.384,0.0235,1310,0.00052569,0,NaN,0,1310,0.00052569,0.68866
229,0.70394,0.92303,0.77483,0.3888,0.0235,1310,0.000537,0,NaN,0,1310,0.000537,0.70347
230,0.71909,0.93564,0.78031,0.3936,0.0235,1310,0.00054855,0,NaN,0,1310,0.00054855,0.71859
231,0.73457,0.94849,0.7858,0.3984,0.0235,1310,0.00056034,0,NaN,0,1310,0.00056034,0.73405
232,0.75038,0.9615,0.79131,0.4032,0.0235,1310,0.00057239,0,NaN,0,1310,0.00057239,0.74983
233,0.76653,0.9747,0.79682,0.408,0.0235,1310,0.0005847,0,NaN,0,1310,0.0005847,0.76595
234,0.78302,0.98808,0.80235,0.4128,0.0235,1310,0.00059727,0,NaN,0,1310,0.00059727,0.78242
235,0.79988,1.0016,0.8079,0.4176,0.0235,1310,0.00061011,0,NaN,0,1310,0.00061011,0.79925
236,0.81709,1.0153,0.81348,0.4224,0.0235,1310,0.00062323,0,NaN,0,1310,0.00062323,0.81643
237,0.83466,1.0292,0.81906,0.4272,0.0235,1310,0.00063662,0,NaN,0,1310,0.00063662,0.83397
238,0.85263,1.0433,0.82465,0.432,0.0235,1310,0.00065031,0,NaN,0,1310,0.00065031,0.85191
239,0.87097,1.0575,0.8302,0.4368,0.0235,1310,0.00066429,0,NaN,0,1310,0.00066429,0.87022
240,0.88972,1.072,0.83577,0.4416,0.0235,1310,0.00067857,0,NaN,0,1310,0.00067857,0.88893
241,0.90885,1.0866,0.84135,0.4464,0.0235,1310,0.00069315,0,NaN,0,1310,0.00069315,0.90803
242,0.92841,1.1014,0.84694,0.4512,0.0235,1310,0.00070805,0,NaN,0,1310,0.00070805,0.92755
243,0.94839,1.1164,0.85255,0.456,0.0235,1310,0.00072328,0,NaN,0,1310,0.00072328,0.9475
244,0.96881,1.1315,0.85817,0.4608,0.0235,1310,0.00073883,0,NaN,0,1310,0.00073883,0.96787
245,0.98966,1.1469,0.8638,0.4656,0.0235,1310,0.00075472,0,NaN,0,1310,0.00075472,0.98868
246,1.011,1.1626,0.86946,0.4704,0.0235,1310,0.00077095,0,NaN,0,1310,0.00077095,1.0099
247,1.0327,1.1784,0.87513,0.4752,0.0235,1310,0.00078753,0,NaN,0,1310,0.00078753,1.0317
