"csvFile","Image1","Image2","Time1","Time2","BladeLength1","BladeLength2","BladeWidth1","BladeWidth2","Cell","IsMID","CentroX","CentroY","Area","karea","kx","ky","AreaAtDiv","Cell_Cycle_Duration","HasDivided","IsCompetent","MITOGEN_x","MITOGEN_y","DistanceFromMITOGEN"
"TL03-TL07.csv","ExpID_2976_P3_TL03_mesophyll_merge.png","ExpID_2976_P3_TL04_mesophyll.png",47,71,206.667756136531,326.836545092927,125.116733134134,222.021501071306,"Cell 6",FALSE,18.82964753,154.5357827,122.992313622682,0.0268202269194807,0.0112180478295772,0.0148457431830167,NA,NA,FALSE,FALSE,51.5,20,138.445761066259
"TL03-TL07.csv","ExpID_2976_P3_TL03_mesophyll_merge.png","ExpID_2976_P3_TL04_mesophyll.png",47,71,206.667756136531,326.836545092927,125.116733134134,222.021501071306,"Cell 7",FALSE,18.96079242,144.27947244,137.399860236969,0.0283133297625168,0.0126092431910746,0.0155347279038251,137.399860236969,24.5,TRUE,TRUE,51.5,20,128.468623795459
"TL03-TL07.csv","ExpID_2976_P3_TL03_mesophyll_merge.png","ExpID_2976_P3_TL04_mesophyll.png",47,71,206.667756136531,326.836545092927,125.116733134134,222.021501071306,"Cell 8",FALSE,44.75374164,181.4946739,68.8256635048333,0.0155681012916502,0.00199632794949356,0.0135426642675911,NA,NA,FALSE,FALSE,51.5,20,161.635521157718
"TL03-TL07.csv","ExpID_2976_P3_TL03_mesophyll_merge.png","ExpID_2976_P3_TL04_mesophyll.png",47,71,206.667756136531,326.836545092927,125.116733134134,222.021501071306,"Cell 9",FALSE,48.24808691,175.77765081,70.6947127499748,0.0161578875259408,0.00935842722752202,0.00682554185609726,NA,NA,FALSE,FALSE,51.5,20,155.811589526027
"TL03-TL07.csv","ExpID_2976_P3_TL03_mesophyll_merge.png","ExpID_2976_P3_TL04_mesophyll.png",47,71,206.667756136531,326.836545092927,125.116733134134,222.021501071306,"Cell 10",FALSE,30.36380813,184.61523032,83.2886871307634,0.0326730752075735,0.0211032861338862,0.0103503351163002,NA,NA,FALSE,FALSE,51.5,20,165.966601037896
"TL03-TL07.csv","ExpID_2976_P3_TL03_mesophyll_merge.png","ExpID_2976_P3_TL04_mesophyll.png",47,71,206.667756136531,326.836545092927,125.116733134134,222.021501071306,"Cell 11",FALSE,36.46024111,182.51055022,52.5509100002668,0.0257323864120095,0.0124233988228532,0.0124157796604918,NA,NA,FALSE,FALSE,51.5,20,163.205003845705
"TL03-TL07.csv","ExpID_2976_P3_TL03_mesophyll_merge.png","ExpID_2976_P3_TL04_mesophyll.png",47,71,206.667756136531,326.836545092927,125.116733134134,222.021501071306,"Cell 15",FALSE,33.48146318,167.30103057,99.3859067528287,0.0257683795263621,0.01502237744893,0.0096171680918577,NA,NA,FALSE,TRUE,51.5,20,148.398993514504
"TL03-TL07.csv","ExpID_2976_P3_TL03_mesophyll_merge.png","ExpID_2976_P3_TL04_mesophyll.png",47,71,206.667756136531,326.836545092927,125.116733134134,222.021501071306,"Cell 17",FALSE,38.60651011,159.4712281,57.6915884061574,0.0324411493020436,0.012118050688451,0.020440490445223,NA,NA,FALSE,TRUE,51.5,20,140.065932864725
"TL03-TL07.csv","ExpID_2976_P3_TL03_mesophyll_merge.png","ExpID_2976_P3_TL04_mesophyll.png",47,71,206.667756136531,326.836545092927,125.116733134134,222.021501071306,"Cell 18",FALSE,39.99198982,151.14393553,83.496907718934,0.0296827742986668,0.0173957804284287,0.0114865723375689,NA,NA,FALSE,TRUE,51.5,20,131.647886897587
"TL03-TL07.csv","ExpID_2976_P3_TL03_mesophyll_merge.png","ExpID_2976_P3_TL04_mesophyll.png",47,71,206.667756136531,326.836545092927,125.116733134134,222.021501071306,"Cell 22",FALSE,36.62056102,117.4893847,112.371934997647,0.0396807444984162,0.0138147659967093,0.0245627395486489,112.371934997647,24.5,TRUE,FALSE,51.5,20,98.618344305429
