"csvFile","Image1","Image2","Time1","Time2","BladeLength1","BladeLength2","BladeWidth1","BladeWidth2","Cell","IsMID","CentroX","CentroY","Area","karea","kx","ky","AreaAtDiv","Cell_Cycle_Duration","HasDivided","IsCompetent"
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 13",FALSE,9.89040822,132.55969255,205.64592159375,0.0335512325531828,0.0157103551574753,0.018042653224278,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 14",FALSE,-5.07317745,141.27893739,241.24634128125,0.0324115394609169,0.0157487516153037,0.0167160685201759,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 15",FALSE,-9.3127842,151.07419963,52.1361337499999,0.0388768382830154,0.0171131934614692,0.0217910125366103,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 16",FALSE,13.51062877,145.24068402,254.24146715625,0.0316648591336734,0.0148070821149324,0.0170879253483169,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 17",FALSE,-3.02034461,157.44114072,229.11582790625,0.0329838050477072,0.013616414042368,0.0197408899158222,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 18",FALSE,17.1664864,159.79954643,143.2835835,0.0343290386481736,0.0161757529091433,0.0182602000262045,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 19",FALSE,7.734386,161.51161115,150.399344375,0.0324871332893332,0.0149586962244652,0.0178217961320195,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 20",FALSE,0.75920443,176.34216829,260.098491346829,0.0222032798884067,0.0118034231808479,0.0101390012925516,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 21",FALSE,14.13533309,176.26406035,208.991865125,0.0252538898887823,0.0145188463018468,0.0106909399843693,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 22",FALSE,12.50399482,201.86372588,197.830729061073,0.0147735265946089,0.0067256594118677,0.00661327179889165,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 23",FALSE,9.40858297,190.11936646,136.593394970216,0.0226479831825226,0.0125603068696946,0.0100044502052194,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 24",FALSE,-2.51072552,190.35991869,69.5914734017049,0.0225780446218863,0.0109335594726431,0.0113599540569031,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 25",FALSE,0.83246432,197.93012403,81.77721178125,0.0178495611074734,0.0107012328037458,0.00711170887171212,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 26",TRUE,-11.25568512,60.46274147,52.1181347764802,0.0461944694292029,0.01690544097246,0.0276007161038144,NA,NA,FALSE,TRUE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 27",FALSE,13.24172971,211.26613668,111.365867068548,0.00931216431307559,-0.00126381582784434,0.0104613843965482,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 28",FALSE,-1.75582649,206.92359111,103.671374276629,0.0171629024772911,0.00918777443829539,0.0076087347074931,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 29",TRUE,6.54938641,30.5234429,153.019246218796,0.0320184560098375,0.0144422246100833,0.0167732817164848,NA,NA,FALSE,TRUE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 71",TRUE,16.12538229,84.01274756,165.738573519202,0.0425552252621515,0.0173575648095396,0.0253471863230342,NA,NA,FALSE,TRUE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 72",TRUE,17.20901838,69.43194689,113.084889843074,0.0471015529876227,0.0180634316791006,0.0281387011074558,NA,NA,FALSE,TRUE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 73",TRUE,15.98816774,55.42413134,124.159829295559,0.0482545683262215,0.0184698186219396,0.0295355100144901,NA,NA,FALSE,TRUE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 80",TRUE,6.36923435,51.81296127,148.950704042656,0.0439740542244086,0.0128770171928381,0.0304080416386177,NA,NA,FALSE,TRUE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 91",TRUE,17.63871892,98.18058245,122.378970264372,0.0499208244083379,0.0189548964852894,0.0306934114805788,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 92",FALSE,19.48251234,112.86266272,127.584337615062,0.0407784347456726,0.0200439172379052,0.0203809663517989,NA,NA,FALSE,TRUE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 95",FALSE,23.90831147,125.47433987,149.9294783125,0.0370687028916984,0.0163431460232447,0.0211417363908768,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 96",FALSE,25.31438181,134.80814134,84.1355626250001,0.0368902426520451,0.0157559602862415,0.0215781780057452,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 97",FALSE,28.52949224,147.12626926,231.179040875,0.0343145427528377,0.0172345242019112,0.0153675485317679,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 98",FALSE,30.12156343,162.54814035,162.0764601875,0.0275483021974321,0.0120201604049451,0.0148148783240436,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 99",FALSE,24.85254658,169.61316125,81.2542225624999,0.0285749676111802,0.0138982525869242,0.0149152757206811,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 100",FALSE,37.16344819,172.55900696,861.56552278125,0.0280906681590942,0.0179806212402861,0.00970630984740136,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 101",FALSE,37.4384927,149.81188282,126.6131105,0.0421712898298027,0.0280567828126138,0.014813603148412,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 102",FALSE,43.83412901,143.41642228,98.1862950000001,0.0269294171292198,0.00598194474931287,0.0216946826358299,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 103",FALSE,39.47555786,132.95775937,89.52669875,0.0388455211720968,0.0160119332823939,0.022935600430488,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 104",FALSE,36.12293874,122.37419564,176.341471875,0.0367906229081155,0.0159868193929197,0.0185812766169541,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 105",FALSE,28.3515472,111.05911437,192.09981525,0.0341031269119631,0.0126148121800865,0.0210883789597742,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 106",TRUE,25.99984126,90.94699778,166.147549,0.0359194416921461,0.0096146925353113,0.0262901351307642,166.147549,NA,TRUE,TRUE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 111",TRUE,24.93190361,72.59678489,125.3400305,0.0421079299533934,0.0149564044713779,0.0268481744003375,NA,NA,FALSE,TRUE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 112",TRUE,24.19794743,56.80866709,109.08439025,0.0444056155158253,0.0170954682664601,0.0278855507289579,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 117",FALSE,39.67003397,195.80991149,783.33439196838,0.0153180880602795,0.00207886761755929,0.0126329177907896,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 118",FALSE,59.27063307,166.89572364,354.902877000001,0.023443085414667,0.0116979674575916,0.0120627921659048,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 119",FALSE,50.84691739,135.28369272,210.005155,0.0278625816950059,0.0106776089516825,0.0173160888196015,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 120",FALSE,64.11817689,142.98658386,331.6108175,0.034329375210387,0.0183572682783488,0.0160222802209449,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 121",FALSE,60.25101294,124.28128497,179.514889,0.0343929608637143,0.0188233487422992,0.0149458646362668,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 122",FALSE,46.22131075,116.31030467,226.137465625,0.0358281831903137,0.014833854953968,0.0200444491617415,226.137465624999,NA,TRUE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 125",FALSE,42.06521251,94.74042947,161.532634,0.0421302391444884,0.0165575406377392,0.0250845105404395,NA,NA,FALSE,TRUE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 127",FALSE,37.16132689,105.2833359,67.5713732499999,0.0470289237176162,0.0166181267819564,0.0305483559710655,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 128",FALSE,33.83149621,95.34148347,106.599232,0.0452567814956659,0.0213406653268338,0.0227415116609655,NA,NA,FALSE,TRUE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 139",FALSE,35.21463066,79.95431219,160.65473925,0.0460277992169981,0.0210904839229501,0.0248733938121394,NA,NA,FALSE,TRUE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 144",FALSE,33.77735631,67.10947367,139.5030455,0.0445477097119236,0.0174031355657401,0.0261226051760098,NA,NA,FALSE,TRUE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 157",TRUE,20.98093445,39.36472791,155.480117349003,0.053476401676943,0.027739135537023,0.0256821292471887,155.480117349003,NA,TRUE,TRUE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 160",TRUE,13.26538542,35.244985,200.010210004718,0.0381434856471776,0.0178996597803391,0.0200392502168185,NA,NA,FALSE,TRUE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 167",FALSE,32.31377745,53.74467922,117.685637,0.0513633398393991,0.0196945819874713,0.029003096389698,146.05675525,NA,TRUE,TRUE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 180",FALSE,-15.8577836,193.46168794,293.189699894895,0.0219516661877253,0.00970519535298358,0.0118128712096324,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 181",FALSE,-11.56621761,178.7043224,246.684932625,0.0223153803799606,0.0119292265717014,0.00973414775942772,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 182",FALSE,-24.94527219,173.05101291,211.081367037229,0.0268647471348121,0.0122352406625648,0.0146308628764844,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 183",FALSE,-16.63137329,161.95646869,174.1767893125,0.0287768272230226,0.0126169979615891,0.0162691917529258,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 184",FALSE,-19.74189658,148.0004816,150.618124875,0.0330381383720152,0.0146526234859534,0.0194359314920827,NA,NA,FALSE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 185",FALSE,-24.61045041,133.21671958,247.241392310425,0.0272924148405005,0.0139178134585621,0.0135848715437448,247.241392310425,NA,TRUE,FALSE
"tracking_TL02-TL09_all_divide_new.csv","ExpID3002_spch4_TL002_plantA_scalebar.png","ExpID3002_spch4_TL004_plantA_scalebar.png",10.7333333333333,24.3333333333333,230.893436348395,295.151960756285,134.563610186456,174.962762704451,"Cell 188",FALSE,-19.03684482,122.305069,78.9681991875,0.0507360678193045,0.0156196350921584,0.0293334894703958,NA,NA,FALSE,FALSE
