"csvFile","Image1","Image2","Time1","Time2","BladeLength1","BladeLength2","BladeWidth1","BladeWidth2","Cell","IsMID","CentroX","CentroY","Area","karea","kx","ky","AreaAtDiv","Cell_Cycle_Duration","HasDivided","IsCompetent","DivisionClass","CompetenceClass","Identity","StomatalLineage","WARNING_Imprecise_ID","WARNING_Imprecise_CCD","WARNING_Imprecise_AAD"
"tracking_samJan17.csv","TL01_median.png","TL09_T03_median_flip.png",0,11.8833,207.105491202626,269.943516194718,150.748424425684,199.364768688817,"Cell 26",FALSE,-15.45329974,128.35103642,59.1779520000001,0.0414768109492477,0.0160542282760364,0.0236409634209528,74.732544,NA,TRUE,TRUE,2,2,"MMC_or_MM",TRUE,FALSE,FALSE,FALSE
"tracking_samJan17.csv","TL01_median.png","TL09_T03_median_flip.png",0,11.8833,207.105491202626,269.943516194718,150.748424425684,199.364768688817,"Cell 27",FALSE,-7.4135641,134.82607618,124.167168,0.0351644713108742,0.00593594576554653,0.0291239103935793,156.60737159292,NA,TRUE,TRUE,2,2,"MMC_or_MM",TRUE,FALSE,FALSE,FALSE
"tracking_samJan17.csv","TL01_median.png","TL09_T03_median_flip.png",0,11.8833,207.105491202626,269.943516194718,150.748424425684,199.364768688817,"Cell 28",FALSE,-15.36810081,135.02179572,35.3522880000001,0.0473521096396386,0.021070802530305,0.0255136216060865,NA,NA,FALSE,TRUE,NA,2,"MMC_or_MM",TRUE,FALSE,FALSE,FALSE
"tracking_samJan17.csv","TL01_median.png","TL09_T03_median_flip.png",0,11.8833,207.105491202626,269.943516194718,150.748424425684,199.364768688817,"Cell 29",FALSE,-14.22811719,139.9969596,33.740064,0.0546424324032802,0.0199124877128176,0.0316081955651591,NA,NA,FALSE,TRUE,NA,3,"GMC",TRUE,FALSE,FALSE,FALSE
"tracking_samJan17.csv","TL01_median.png","TL09_T03_median_flip.png",0,11.8833,207.105491202626,269.943516194718,150.748424425684,199.364768688817,"Cell 30",FALSE,-11.77350785,152.53384882,274.378752,0.0343605014090863,0.0112582006680117,0.0238974444103446,NA,NA,FALSE,FALSE,NA,NA,"PC",FALSE,FALSE,FALSE,FALSE
"tracking_samJan17.csv","TL01_median.png","TL09_T03_median_flip.png",0,11.8833,207.105491202626,269.943516194718,150.748424425684,199.364768688817,"Cell 49",FALSE,-21.36791349,144.15285297,100.191168,0.0415609452651672,0.0145818830384031,0.0251510432575777,NA,NA,FALSE,FALSE,NA,NA,"PC",FALSE,FALSE,FALSE,FALSE
"tracking_samJan17.csv","TL01_median.png","TL09_T03_median_flip.png",0,11.8833,207.105491202626,269.943516194718,150.748424425684,199.364768688817,"Cell 50",FALSE,-28.58417579,146.5593367,109.58976,0.0376709183734508,0.0179882724277421,0.0198944217617661,161.96112,NA,TRUE,TRUE,2,2,"MMC_or_MM",TRUE,FALSE,FALSE,FALSE
"tracking_samJan17.csv","TL01_median.png","TL09_T03_median_flip.png",0,11.8833,207.105491202626,269.943516194718,150.748424425684,199.364768688817,"Cell 51",FALSE,-25.08565829,132.46275849,139.887648,0.0399671802810446,0.0127301330268008,0.0262508706047946,199.757664,NA,TRUE,TRUE,2,2,"MMC_or_MM",TRUE,FALSE,FALSE,FALSE
"tracking_samJan17.csv","TL01_median.png","TL09_T03_median_flip.png",0,11.8833,207.105491202626,269.943516194718,150.748424425684,199.364768688817,"Cell 52",FALSE,-28.66603824,116.97657729,217.166074115357,0.0381736573489632,0.0123978099871041,0.0256254195990485,217.166074115357,NA,TRUE,TRUE,1,2,"PC",FALSE,FALSE,FALSE,FALSE
"tracking_samJan17.csv","TL01_median.png","TL09_T03_median_flip.png",0,11.8833,207.105491202626,269.943516194718,150.748424425684,199.364768688817,"Cell 77",TRUE,-27.08126027,80.07341761,118.381824,0.0282530189284158,0.00692087063643539,0.0223729370911672,151.844544,NA,TRUE,FALSE,1,NA,"PC",FALSE,FALSE,FALSE,FALSE
"tracking_samJan17.csv","TL01_median.png","TL09_T03_median_flip.png",0,11.8833,207.105491202626,269.943516194718,150.748424425684,199.364768688817,"Cell 78",TRUE,-23.96753103,68.41655959,74.4163199999999,0.0409846164831976,0.0131678666428186,0.0268043273181826,NA,NA,FALSE,TRUE,NA,1,"PC",FALSE,FALSE,FALSE,FALSE
"tracking_samJan17.csv","TL01_median.png","TL09_T03_median_flip.png",0,11.8833,207.105491202626,269.943516194718,150.748424425684,199.364768688817,"Cell 79",TRUE,-18.59304326,56.40667895,210.708864,0.0354705092482755,0.00615248054570109,0.0293592131290676,251.294399999999,NA,TRUE,TRUE,1,1,"PC",FALSE,FALSE,FALSE,FALSE
