"csvFile","Image1","Image2","Time1","Time2","BladeLength1","BladeLength2","BladeWidth1","BladeWidth2","Cell","IsMID","CentroX","CentroY","Area","karea","kx","ky","AreaAtDiv","Cell_Cycle_Duration","HasDivided","IsCompetent","MITOGEN_x","MITOGEN_y","DistanceFromMITOGEN"
"TL01-TL06.csv","ExpID-6437_P4_TL01_merge.png","ExpID-6437_P4_TL02_merge.png",0,22.4167,260.049822179222,421.228609241206,197.717812256964,302.220402759484,"Cell 0",FALSE,13.86431496,174.33730183,255.6236655,0.0290749228329826,0.00965543259214204,0.0197448555843849,NA,NA,FALSE,FALSE,59,45,136.986742820955
"TL01-TL06.csv","ExpID-6437_P4_TL01_merge.png","ExpID-6437_P4_TL02_merge.png",0,22.4167,260.049822179222,421.228609241206,197.717812256964,302.220402759484,"Cell 1",FALSE,21.63459619,144.58211595,107.526384,0.0311278895628032,0.0116299520548065,0.020262201922973,NA,NA,FALSE,FALSE,59,45,106.361511924961
"TL01-TL06.csv","ExpID-6437_P4_TL01_merge.png","ExpID-6437_P4_TL02_merge.png",0,22.4167,260.049822179222,421.228609241206,197.717812256964,302.220402759484,"Cell 2",TRUE,19.30401949,28.24166767,66.4260659999995,0.0375278534402004,0.0134885174752816,0.0233468703650197,NA,NA,FALSE,TRUE,59,45,43.0884273457854
"TL01-TL06.csv","ExpID-6437_P4_TL01_merge.png","ExpID-6437_P4_TL02_merge.png",0,22.4167,260.049822179222,421.228609241206,197.717812256964,302.220402759484,"Cell 3",TRUE,23.33716199,38.57236531,136.115091000001,0.0385414612924124,0.00900702127532152,0.0288947728207547,NA,NA,FALSE,TRUE,59,45,36.2374461384297
"TL01-TL06.csv","ExpID-6437_P4_TL01_merge.png","ExpID-6437_P4_TL02_merge.png",0,22.4167,260.049822179222,421.228609241206,197.717812256964,302.220402759484,"Cell 4",TRUE,25.19831372,47.72130682,87.2355329999998,0.0399622331083064,0.0084140245863154,0.0302858993100519,87.235533,NA,TRUE,TRUE,59,45,33.9110528615689
"TL01-TL06.csv","ExpID-6437_P4_TL01_merge.png","ExpID-6437_P4_TL02_merge.png",0,22.4167,260.049822179222,421.228609241206,197.717812256964,302.220402759484,"Cell 5",FALSE,27.3863818,55.24724408,132.517192500001,0.0303242333553729,0.01017113428647,0.0198997857783636,132.5171925,NA,TRUE,TRUE,59,45,33.2329184233113
"TL01-TL06.csv","ExpID-6437_P4_TL01_merge.png","ExpID-6437_P4_TL02_merge.png",0,22.4167,260.049822179222,421.228609241206,197.717812256964,302.220402759484,"Cell 18",FALSE,26.87021917,63.81815428,96.1924634999995,0.0375205142340455,0.00989901497312307,0.0269431853995605,96.1924635000001,NA,TRUE,TRUE,59,45,37.2350070053668
"TL01-TL06.csv","ExpID-6437_P4_TL01_merge.png","ExpID-6437_P4_TL02_merge.png",0,22.4167,260.049822179222,421.228609241206,197.717812256964,302.220402759484,"Cell 19",FALSE,30.81373198,69.36190688,64.7837820000004,0.0431298097255756,0.0101915827200253,0.0309022120224251,64.7837820000002,NA,TRUE,FALSE,59,45,37.2554453969492
"TL01-TL06.csv","ExpID-6437_P4_TL01_merge.png","ExpID-6437_P4_TL02_merge.png",0,22.4167,260.049822179222,421.228609241206,197.717812256964,302.220402759484,"Cell 26",TRUE,27.24084922,28.34859234,98.8071525,0.035777772175505,0.0100790653730456,0.0251496481549268,98.8071525000007,NA,TRUE,FALSE,59,45,35.8596296038635
"TL01-TL06.csv","ExpID-6437_P4_TL01_merge.png","ExpID-6437_P4_TL02_merge.png",0,22.4167,260.049822179222,421.228609241206,197.717812256964,302.220402759484,"Cell 29",TRUE,10.84954541,17.68171305,187.3824435,0.0351162290117774,0.00932202177383065,0.0255972548202892,NA,NA,FALSE,FALSE,59,45,55.3602301215068
